mol_id,melting_point,n_atoms
mol_062964,505.15,35
mol_062965,505.15,39
mol_062966,505.15,25
mol_062967,505.15,34
mol_062968,505.15,17
mol_062969,505.15,36
mol_062970,505.15,37
mol_062971,505.15,36
mol_062972,505.15,37
mol_062973,505.15,32
mol_062974,505.15,36
mol_062975,505.15,35
mol_062976,504.15,32
mol_062977,504.15,21
mol_062978,504.15,25
mol_062979,504.15,28
mol_062980,504.15,20
mol_062981,504.15,29
mol_062982,504.15,39
mol_062983,504.15,36
mol_062984,504.15,31
mol_062985,504.15,34
mol_062986,504.15,23
mol_062987,504.15,26
mol_062988,504.15,36
mol_062989,504.15,39
mol_062990,504.15,33
mol_062991,504.15,35
mol_062992,504.15,36
mol_062993,504.15,39
mol_062994,504.15,22
mol_062995,504.15,28
mol_062996,504.15,30
mol_062997,504.15,24
mol_062998,504.15,24
mol_062999,504.15,36
mol_063000,504.15,40
mol_063001,504.15,34
mol_063002,504.15,32
mol_063003,504.15,34
mol_063004,504.15,28
mol_063005,503.65,20
mol_063006,503.45,30
mol_063007,503.15,35
mol_063008,503.15,32
mol_063009,503.15,31
mol_063010,503.15,35
mol_063011,503.15,15
mol_063012,503.15,21
mol_063013,503.15,36
mol_063014,503.15,30
mol_063015,503.15,30
mol_063016,503.15,29
mol_063017,503.15,31
mol_063018,503.15,26
mol_063019,503.15,26
mol_063020,503.15,26
mol_063021,503.15,35
mol_063022,503.15,27
mol_063023,503.15,36
mol_063024,503.15,26
mol_063025,503.15,31
mol_063026,503.15,21
mol_063027,503.15,28
mol_063028,503.15,35
mol_063029,503.15,34
mol_063030,503.15,33
mol_063031,503.15,31
mol_063032,503.15,24
mol_063033,503.15,40
mol_063034,503.15,32
mol_063035,503.15,35
mol_063036,503.15,33
mol_063037,503.15,25
mol_063038,503.15,28
mol_063039,503.15,34
mol_063040,503.15,34
mol_063041,503.15,47
mol_063042,503.15,32
mol_063043,503.15,30
mol_063044,503.15,27
mol_063045,503.15,33
mol_063046,503.15,30
mol_063047,503.15,34
mol_063048,503.15,24
mol_063049,503.15,33
mol_063050,503.15,36
mol_063051,503.15,37
mol_063052,503.15,36
mol_063053,503.15,31
mol_063054,503.15,27
mol_063055,503.15,38
mol_063056,503.15,20
mol_063057,503.15,38
mol_063058,503.15,38
mol_063059,503.15,29
mol_063060,503.15,24
mol_063061,503.15,31
mol_063062,503.15,31
mol_063063,503.15,31
mol_063064,503.15,30
mol_063065,503.15,38
mol_063066,503.15,39
mol_063067,503.15,44
mol_063068,503.15,42
mol_063069,503.15,27
mol_063070,503.15,33
mol_063071,503.15,35
mol_063072,503.15,41
mol_063073,503.15,36
mol_063074,503.15,32
mol_063075,503.15,36
mol_063076,503.15,23
mol_063077,503.15,28
mol_063078,503.15,32
mol_063079,503.15,43
mol_063080,503.15,37
mol_063081,503.15,44
mol_063082,503.15,34
mol_063083,503.15,23
mol_063084,503.15,35
mol_063085,503.15,38
mol_063086,503.15,37
mol_063087,503.15,36
mol_063088,503.15,29
mol_063089,503.15,33
mol_063090,503.15,33
mol_063091,503.15,23
mol_063092,503.15,32
mol_063093,503.15,31
mol_063094,503.15,46
mol_063095,503.15,17
mol_063096,503.15,20
mol_063097,503.15,33
mol_063098,503.15,41
mol_063099,502.65,19
mol_063100,502.15,36
mol_063101,502.15,30
mol_063102,502.15,20
mol_063103,502.15,37
mol_063104,502.15,32
mol_063105,502.15,23
mol_063106,502.15,27
mol_063107,502.15,21
mol_063108,502.15,40
mol_063109,502.15,34
mol_063110,502.15,34
mol_063111,502.15,29
mol_063112,502.15,22
mol_063113,502.15,28
mol_063114,502.15,32
mol_063115,502.15,38
mol_063116,502.15,17
mol_063117,502.15,28
mol_063118,502.15,44
mol_063119,502.15,26
mol_063120,502.15,37
mol_063121,502.15,22
mol_063122,502.15,25
mol_063123,502.15,25
mol_063124,502.15,28
mol_063125,502.15,24
mol_063126,502.15,32
mol_063127,501.85,36
mol_063128,501.65,18
mol_063129,501.35,20
mol_063130,501.15,18
mol_063131,501.15,30
mol_063132,501.15,31
mol_063133,501.15,24
mol_063134,501.15,29
mol_063135,501.15,39
mol_063136,501.15,25
mol_063137,501.15,36
mol_063138,501.15,33
mol_063139,501.15,30
mol_063140,501.15,31
mol_063141,501.15,28
mol_063142,501.15,31
mol_063143,501.15,16
mol_063144,501.15,26
mol_063145,501.15,19
mol_063146,501.15,23
mol_063147,501.15,28
mol_063148,501.15,24
mol_063149,501.15,28
mol_063150,501.15,31
mol_063151,501.15,32
mol_063152,501.15,29
mol_063153,501.15,33
mol_063154,501.15,33
mol_063155,501.15,32
mol_063156,501.15,37
mol_063157,501.15,29
mol_063158,501.15,24
mol_063159,501.15,17
mol_063160,501.15,32
mol_063161,501.15,18
mol_063162,501.15,23
mol_063163,501.15,26
mol_063164,501.15,36
mol_063165,501.15,29
mol_063166,501.15,20
mol_063167,501.15,31
mol_063168,501.15,23
mol_063169,501.15,42
mol_063170,501.15,26
mol_063171,501.15,35
mol_063172,501.15,22
mol_063173,501.15,37
mol_063174,501.15,33
mol_063175,501.15,26
mol_063176,501.15,35
mol_063177,501.15,27
mol_063178,501.15,33
mol_063179,501.15,30
mol_063180,501.15,36
mol_063181,501.15,40
mol_063182,501.15,31
mol_063183,501.15,35
mol_063184,501.15,31
mol_063185,501.15,40
mol_063186,501.15,43
mol_063187,501.15,27
mol_063188,501.15,35
mol_063189,501.15,30
mol_063190,501.15,34
mol_063191,501.15,36
mol_063192,501.15,30
mol_063193,501.15,32
mol_063194,501.15,27
mol_063195,501.15,26
mol_063196,501.15,28
mol_063197,501.15,37
mol_063198,501.15,38
mol_063199,501.15,29
mol_063200,501.15,26
mol_063201,501.15,25
mol_063202,501.15,17
mol_063203,501.15,17
mol_063204,501.15,32
mol_063205,500.65,35
mol_063206,500.65,27
mol_063207,500.15,38
mol_063208,500.15,41
mol_063209,500.15,33
mol_063210,500.15,31
mol_063211,500.15,31
mol_063212,500.15,19
mol_063213,500.15,34
mol_063214,500.15,28
mol_063215,500.15,31
mol_063216,500.15,40
mol_063217,500.15,31
mol_063218,500.15,37
mol_063219,500.15,34
mol_063220,500.15,32
mol_063221,500.15,35
mol_063222,500.15,35
mol_063223,500.15,38
mol_063224,500.15,35
mol_063225,500.15,26
mol_063226,500.15,39
mol_063227,500.15,34
mol_063228,500.15,37
mol_063229,500.15,44
mol_063230,500.15,32
mol_063231,500.15,20
mol_063232,500.15,33
mol_063233,500.15,47
mol_063234,500.15,41
mol_063235,500.15,37
mol_063236,500.15,34
mol_063237,500.15,30
mol_063238,500.15,21
mol_063239,500.15,37
mol_063240,499.65,32
mol_063241,499.15,22
mol_063242,499.15,34
mol_063243,499.15,22
mol_063244,499.15,39
mol_063245,499.15,29
mol_063246,499.15,32
mol_063247,499.15,27
mol_063248,499.15,30
mol_063249,499.15,32
mol_063250,499.15,18
mol_063251,499.15,32
mol_063252,499.15,31
mol_063253,499.15,38
mol_063254,499.15,34
mol_063255,499.15,33
mol_063256,499.15,34
mol_063257,499.15,22
mol_063258,499.15,32
mol_063259,499.15,29
mol_063260,499.15,32
mol_063261,499.15,35
mol_063262,499.15,35
mol_063263,499.15,41
mol_063264,499.15,36
mol_063265,499.15,20
mol_063266,499.15,30
mol_063267,499.15,21
mol_063268,499.15,29
mol_063269,499.15,33
mol_063270,499.15,37
mol_063271,499.15,33
mol_063272,499.15,25
mol_063273,499.15,43
mol_063274,499.15,34
mol_063275,499.15,33
mol_063276,499.15,35
mol_063277,499.15,33
mol_063278,499.15,27
mol_063279,499.15,30
mol_063280,499.15,33
mol_063281,499.15,26
mol_063282,499.15,26
mol_063283,499.15,30
mol_063284,499.15,35
mol_063285,499.15,40
mol_063286,499.15,23
mol_063287,499.15,29
mol_063288,499.15,30
mol_063289,498.95,23
mol_063290,498.15,30
mol_063291,498.15,27
mol_063292,498.15,31
mol_063293,498.15,41
mol_063294,498.15,35
mol_063295,498.15,35
mol_063296,498.15,24
mol_063297,498.15,21
mol_063298,498.15,31
mol_063299,498.15,34
mol_063300,498.15,23
mol_063301,498.15,29
mol_063302,498.15,26
mol_063303,498.15,29
mol_063304,498.15,30
mol_063305,498.15,32
mol_063306,498.15,38
mol_063307,498.15,34
mol_063308,498.15,29
mol_063309,498.15,32
mol_063310,498.15,36
mol_063311,498.15,35
mol_063312,498.15,36
mol_063313,498.15,31
mol_063314,498.15,38
mol_063315,498.15,42
mol_063316,498.15,32
mol_063317,498.15,36
mol_063318,498.15,37
mol_063319,498.15,36
mol_063320,498.15,17
mol_063321,498.15,34
mol_063322,498.15,23
mol_063323,498.15,37
mol_063324,498.15,38
mol_063325,498.15,28
mol_063326,498.15,23
mol_063327,498.15,34
mol_063328,498.15,34
mol_063329,498.15,32
mol_063330,498.15,23
mol_063331,498.15,34
mol_063332,498.15,35
mol_063333,498.15,32
mol_063334,498.15,40
mol_063335,498.15,27
mol_063336,498.15,32
mol_063337,498.15,37
mol_063338,498.15,29
mol_063339,498.15,29
mol_063340,498.15,40
mol_063341,498.15,35
mol_063342,498.15,37
mol_063343,498.15,41
mol_063344,498.15,38
mol_063345,498.15,34
mol_063346,498.15,33
mol_063347,498.15,38
mol_063348,498.15,28
mol_063349,498.15,33
mol_063350,498.15,25
mol_063351,498.15,23
mol_063352,498.15,29
mol_063353,498.15,31
mol_063354,498.15,40
mol_063355,498.15,45
mol_063356,498.15,38
mol_063357,498.15,27
mol_063358,498.15,26
mol_063359,498.15,37
mol_063360,498.15,38
mol_063361,498.15,34
mol_063362,498.15,28
mol_063363,498.15,42
mol_063364,497.55,27
mol_063365,497.25,31
mol_063366,497.15,29
mol_063367,497.15,32
mol_063368,497.15,29
mol_063369,497.15,34
mol_063370,497.15,33
mol_063371,497.15,30
mol_063372,497.15,39
mol_063373,497.15,21
mol_063374,497.15,35
mol_063375,497.15,27
mol_063376,497.15,39
mol_063377,497.15,31
mol_063378,497.15,37
mol_063379,497.15,38
mol_063380,497.15,37
mol_063381,497.15,33
mol_063382,497.15,39
mol_063383,497.15,40
mol_063384,497.15,22
mol_063385,497.15,30
mol_063386,497.15,28
mol_063387,497.15,34
mol_063388,497.15,27
mol_063389,497.15,31
mol_063390,497.15,39
mol_063391,497.15,39
mol_063392,497.15,37
mol_063393,497.15,28
mol_063394,497.15,27
mol_063395,497.15,28
mol_063396,497.15,28
mol_063397,497.15,42
mol_063398,497.15,26
mol_063399,497.15,38
mol_063400,497.15,26
mol_063401,497.15,23
mol_063402,497.15,28
mol_063403,497.15,30
mol_063404,497.15,41
mol_063405,497.15,40
mol_063406,497.15,33
mol_063407,497.15,43
mol_063408,497.15,32
mol_063409,497.15,34
mol_063410,497.15,40
mol_063411,497.15,36
mol_063412,497.15,27
mol_063413,497.15,35
mol_063414,497.15,41
mol_063415,497.15,19
mol_063416,497.15,33
mol_063417,497.15,26
mol_063418,497.15,29
mol_063419,497.15,36
mol_063420,496.25,24
mol_063421,496.15,25
mol_063422,496.15,34
mol_063423,496.15,29
mol_063424,496.15,33
mol_063425,496.15,28
mol_063426,496.15,36
mol_063427,496.15,32
mol_063428,496.15,32
mol_063429,496.15,19
mol_063430,496.15,32
mol_063431,496.15,35
mol_063432,496.15,26
mol_063433,496.15,42
mol_063434,496.15,32
mol_063435,496.15,30
mol_063436,496.15,24
mol_063437,496.15,27
mol_063438,496.15,22
mol_063439,496.15,44
mol_063440,496.15,41
mol_063441,496.15,22
mol_063442,496.15,18
mol_063443,496.15,18
mol_063444,496.15,39
mol_063445,496.15,33
mol_063446,496.15,25
mol_063447,496.15,28
mol_063448,496.15,26
mol_063449,496.15,40
mol_063450,496.15,37
mol_063451,496.15,25
mol_063452,496.15,39
mol_063453,496.15,34
mol_063454,496.15,41
mol_063455,496.15,38
mol_063456,496.15,45
mol_063457,496.15,35
mol_063458,496.15,32
mol_063459,496.15,35
mol_063460,496.15,37
mol_063461,496.15,33
mol_063462,496.15,34
mol_063463,496.15,22
mol_063464,496.15,32
mol_063465,496.15,39
mol_063466,496.15,32
mol_063467,496.15,28
mol_063468,495.65,37
mol_063469,495.15,20
mol_063470,495.15,31
mol_063471,495.15,24
mol_063472,495.15,28
mol_063473,495.15,30
mol_063474,495.15,35
mol_063475,495.15,20
mol_063476,495.15,26
mol_063477,495.15,28
mol_063478,495.15,31
mol_063479,495.15,32
mol_063480,495.15,23
mol_063481,495.15,30
mol_063482,495.15,31
mol_063483,495.15,36
mol_063484,495.15,29
mol_063485,495.15,30
mol_063486,495.15,27
mol_063487,495.15,21
mol_063488,495.15,36
mol_063489,495.15,40
mol_063490,495.15,30
mol_063491,495.15,29
mol_063492,495.15,22
mol_063493,495.15,30
mol_063494,495.15,22
mol_063495,495.15,26
mol_063496,495.15,20
mol_063497,495.15,39
mol_063498,495.15,38
mol_063499,495.15,21
mol_063500,495.15,40
mol_063501,495.15,36
mol_063502,495.15,39
mol_063503,495.15,23
mol_063504,495.15,20
mol_063505,495.15,30
mol_063506,495.15,29
mol_063507,495.15,32
mol_063508,495.15,43
mol_063509,495.15,38
mol_063510,495.15,37
mol_063511,495.15,32
mol_063512,495.15,29
mol_063513,495.15,22
mol_063514,495.15,37
mol_063515,495.15,33
mol_063516,495.15,36
mol_063517,495.15,21
mol_063518,495.15,31
mol_063519,495.15,39
mol_063520,495.15,21
mol_063521,495.15,21
mol_063522,495.15,31
mol_063523,495.15,27
mol_063524,495.15,35
mol_063525,494.25,32
mol_063526,494.15,31
mol_063527,494.15,38
mol_063528,494.15,25
mol_063529,494.15,31
mol_063530,494.15,33
mol_063531,494.15,35
mol_063532,494.15,22
mol_063533,494.15,36
mol_063534,494.15,24
mol_063535,494.15,35
mol_063536,494.15,22
mol_063537,494.15,40
mol_063538,494.15,39
mol_063539,494.15,32
mol_063540,494.15,31
mol_063541,494.15,41
mol_063542,494.15,29
mol_063543,494.15,33
mol_063544,494.15,34
mol_063545,494.15,22
mol_063546,494.15,35
mol_063547,494.15,35
mol_063548,494.15,27
mol_063549,494.15,40
mol_063550,494.15,36
mol_063551,494.15,39
mol_063552,494.15,38
mol_063553,494.15,35
mol_063554,494.15,37
mol_063555,494.15,37
mol_063556,494.15,33
mol_063557,494.15,23
mol_063558,494.15,38
mol_063559,494.15,28
mol_063560,494.15,25
mol_063561,494.15,38
mol_063562,494.15,30
mol_063563,494.15,22
mol_063564,494.15,17
mol_063565,494.15,41
mol_063566,494.15,37
mol_063567,494.15,23
mol_063568,494.15,33
mol_063569,494.15,46
mol_063570,493.65,34
mol_063571,493.65,25
mol_063572,493.65,29
mol_063573,493.55,41
mol_063574,493.15,28
mol_063575,493.15,22
mol_063576,493.15,29
mol_063577,493.15,34
mol_063578,493.15,34
mol_063579,493.15,22
mol_063580,493.15,32
mol_063581,493.15,29
mol_063582,493.15,28
mol_063583,493.15,37
mol_063584,493.15,32
mol_063585,493.15,31
mol_063586,493.15,32
mol_063587,493.15,32
mol_063588,493.15,26
mol_063589,493.15,22
mol_063590,493.15,29
mol_063591,493.15,33
mol_063592,493.15,26
mol_063593,493.15,21
mol_063594,493.15,25
mol_063595,493.15,23
mol_063596,493.15,43
mol_063597,493.15,28
mol_063598,493.15,22
mol_063599,493.15,31
mol_063600,493.15,28
mol_063601,493.15,36
mol_063602,493.15,44
mol_063603,493.15,39
mol_063604,493.15,33
mol_063605,493.15,33
mol_063606,493.15,29
mol_063607,493.15,36
mol_063608,493.15,34
mol_063609,493.15,19
mol_063610,493.15,20
mol_063611,493.15,23
mol_063612,493.15,37
mol_063613,493.15,22
mol_063614,493.15,30
mol_063615,493.15,40
mol_063616,493.15,23
mol_063617,493.15,34
mol_063618,493.15,35
mol_063619,493.15,34
mol_063620,493.15,34
mol_063621,493.15,24
mol_063622,493.15,27
mol_063623,493.15,38
mol_063624,493.15,32
mol_063625,493.15,18
mol_063626,493.15,44
mol_063627,493.15,27
mol_063628,493.15,33
mol_063629,493.15,26
mol_063630,493.15,29
mol_063631,493.15,29
mol_063632,493.15,25
mol_063633,493.15,30
mol_063634,493.15,26
mol_063635,493.15,25
mol_063636,493.15,22
mol_063637,493.15,17
mol_063638,493.15,23
mol_063639,493.15,30
mol_063640,493.15,36
mol_063641,493.15,37
mol_063642,493.15,36
mol_063643,493.15,24
mol_063644,493.15,36
mol_063645,493.15,45
mol_063646,493.15,35
mol_063647,493.15,26
mol_063648,493.15,30
mol_063649,493.15,36
mol_063650,493.15,27
mol_063651,493.15,30
mol_063652,493.15,21
mol_063653,493.15,41
mol_063654,493.15,35
mol_063655,493.15,34
mol_063656,493.15,41
mol_063657,493.15,39
mol_063658,493.15,35
mol_063659,493.15,19
mol_063660,493.15,25
mol_063661,493.15,33
mol_063662,493.15,42
mol_063663,493.15,26
mol_063664,493.15,35
mol_063665,493.15,35
mol_063666,493.15,33
mol_063667,493.15,37
mol_063668,493.15,33
mol_063669,493.15,40
mol_063670,493.15,40
mol_063671,493.15,29
mol_063672,493.15,29
mol_063673,493.15,26
mol_063674,493.15,23
mol_063675,493.15,32
mol_063676,493.15,32
mol_063677,493.15,37
mol_063678,493.15,40
mol_063679,493.15,26
mol_063680,493.15,20
mol_063681,493.15,29
mol_063682,493.15,17
mol_063683,493.15,29
mol_063684,493.15,28
mol_063685,493.15,32
mol_063686,493.15,35
mol_063687,493.15,26
mol_063688,493.15,34
mol_063689,493.15,21
mol_063690,493.15,35
mol_063691,493.15,36
mol_063692,493.15,18
mol_063693,493.15,35
mol_063694,493.15,44
mol_063695,492.65,33
mol_063696,492.65,25
mol_063697,492.55,37
mol_063698,492.15,27
mol_063699,492.15,32
mol_063700,492.15,30
mol_063701,492.15,30
mol_063702,492.15,31
mol_063703,492.15,37
mol_063704,492.15,33
mol_063705,492.15,26
mol_063706,492.15,27
mol_063707,492.15,34
mol_063708,492.15,39
mol_063709,492.15,29
mol_063710,492.15,31
mol_063711,492.15,23
mol_063712,492.15,23
mol_063713,492.15,32
mol_063714,492.15,36
mol_063715,492.15,28
mol_063716,492.15,18
mol_063717,492.15,28
mol_063718,492.15,33
mol_063719,492.15,15
mol_063720,492.15,15
mol_063721,492.15,34
mol_063722,492.15,26
mol_063723,492.15,33
mol_063724,492.15,37
mol_063725,492.15,25
mol_063726,492.15,37
mol_063727,492.15,25
mol_063728,492.15,24
mol_063729,492.15,38
mol_063730,492.15,31
mol_063731,492.15,37
mol_063732,492.15,25
mol_063733,492.15,35
mol_063734,492.15,34
mol_063735,491.65,33
mol_063736,491.15,41
mol_063737,491.15,43
mol_063738,491.15,35
mol_063739,491.15,22
mol_063740,491.15,38
mol_063741,491.15,31
mol_063742,491.15,35
mol_063743,491.15,29
mol_063744,491.15,20
mol_063745,491.15,21
mol_063746,491.15,31
mol_063747,491.15,25
mol_063748,491.15,25
mol_063749,491.15,32
mol_063750,491.15,35
mol_063751,491.15,28
mol_063752,491.15,35
mol_063753,491.15,27
mol_063754,491.15,24
mol_063755,491.15,38
mol_063756,491.15,27
mol_063757,491.15,31
mol_063758,491.15,23
mol_063759,491.15,38
mol_063760,491.15,37
mol_063761,491.15,36
mol_063762,491.15,28
mol_063763,491.15,37
mol_063764,491.15,34
mol_063765,491.15,19
mol_063766,491.15,33
mol_063767,491.15,33
mol_063768,491.15,23
mol_063769,491.15,22
mol_063770,491.15,23
mol_063771,491.15,32
mol_063772,491.15,28
mol_063773,491.15,22
mol_063774,491.15,38
mol_063775,491.15,30
mol_063776,491.15,36
mol_063777,491.15,34
mol_063778,491.15,31
mol_063779,491.15,30
mol_063780,491.15,37
mol_063781,491.15,39
mol_063782,491.15,26
mol_063783,491.15,28
mol_063784,491.15,25
mol_063785,491.15,22
mol_063786,491.15,33
mol_063787,491.15,23
mol_063788,491.15,40
mol_063789,491.15,35
mol_063790,491.15,35
mol_063791,491.15,17
mol_063792,491.15,32
mol_063793,491.15,28
mol_063794,491.15,28
mol_063795,491.15,34
mol_063796,491.15,42
mol_063797,491.15,30
mol_063798,491.15,37
mol_063799,491.15,33
mol_063800,491.15,36
mol_063801,491.15,29
mol_063802,491.15,26
mol_063803,491.15,31
mol_063804,491.15,28
mol_063805,491.15,35
mol_063806,491.15,20
mol_063807,491.15,36
mol_063808,491.15,41
mol_063809,491.15,37
mol_063810,491.15,36
mol_063811,491.15,31
mol_063812,491.15,35
mol_063813,491.15,38
mol_063814,491.15,31
mol_063815,491.15,29
mol_063816,490.95,40
mol_063817,490.85,28
mol_063818,490.75,37
mol_063819,490.55,18
mol_063820,490.4,21
mol_063821,490.15,21
mol_063822,490.15,33
mol_063823,490.15,37
mol_063824,490.15,39
mol_063825,490.15,29
mol_063826,490.15,29
mol_063827,490.15,30
mol_063828,490.15,17
mol_063829,490.15,25
mol_063830,490.15,32
mol_063831,490.15,34
mol_063832,490.15,34
mol_063833,490.15,23
mol_063834,490.15,34
mol_063835,490.15,36
mol_063836,490.15,34
mol_063837,490.15,25
mol_063838,490.15,30
mol_063839,490.15,30
mol_063840,490.15,22
mol_063841,490.15,36
mol_063842,490.15,22
mol_063843,490.15,43
mol_063844,490.15,34
mol_063845,490.15,27
mol_063846,490.15,27
mol_063847,490.15,46
mol_063848,490.15,44
mol_063849,490.15,29
mol_063850,490.15,22
mol_063851,490.15,41
mol_063852,490.15,30
mol_063853,490.15,42
mol_063854,490.15,30
mol_063855,490.15,44
mol_063856,490.15,32
mol_063857,490.15,41
mol_063858,490.15,42
mol_063859,490.15,39
mol_063860,490.15,40
mol_063861,490.15,26
mol_063862,490.15,31
mol_063863,490.15,31
mol_063864,490.15,37
mol_063865,490.15,42
mol_063866,490.15,30
mol_063867,490.15,33
mol_063868,490.15,24
mol_063869,490.15,27
mol_063870,490.15,36
mol_063871,490.15,38
mol_063872,489.65,27
mol_063873,489.65,29
mol_063874,489.65,26
mol_063875,489.15,22
mol_063876,489.15,14
mol_063877,489.15,29
mol_063878,489.15,35
mol_063879,489.15,36
mol_063880,489.15,22
mol_063881,489.15,38
mol_063882,489.15,45
mol_063883,489.15,34
mol_063884,489.15,26
mol_063885,489.15,25
mol_063886,489.15,28
mol_063887,489.15,26
mol_063888,489.15,38
mol_063889,489.15,31
mol_063890,489.15,33
mol_063891,489.15,21
mol_063892,489.15,34
mol_063893,489.15,23
mol_063894,489.15,24
mol_063895,489.15,19
mol_063896,489.15,36
mol_063897,489.15,24
mol_063898,489.15,28
mol_063899,489.15,20
mol_063900,489.15,40
mol_063901,489.15,24
mol_063902,489.15,23
mol_063903,489.15,29
mol_063904,489.15,24
mol_063905,489.15,27
mol_063906,489.15,37
mol_063907,489.15,33
mol_063908,489.15,21
mol_063909,489.15,24
mol_063910,489.15,33
mol_063911,489.15,34
mol_063912,489.15,31
mol_063913,489.15,39
mol_063914,489.15,32
mol_063915,489.15,37
mol_063916,489.15,32
mol_063917,489.15,37
mol_063918,489.15,39
mol_063919,489.15,28
mol_063920,489.15,25
mol_063921,489.15,32
mol_063922,489.15,41
mol_063923,489.15,37
mol_063924,489.15,35
mol_063925,489.15,36
mol_063926,489.15,41
mol_063927,489.15,30
mol_063928,489.15,34
mol_063929,489.15,28
mol_063930,489.15,30
mol_063931,488.85,28
mol_063932,488.65,37
mol_063933,488.35,42
mol_063934,488.15,24
mol_063935,488.15,21
mol_063936,488.15,32
mol_063937,488.15,32
mol_063938,488.15,27
mol_063939,488.15,30
mol_063940,488.15,33
mol_063941,488.15,15
